Restaurant Name,Cuisine Type,Location,Category,Food Name,Price,Area,Menu Count,Area Restaurant Count,Price Tier Encoded
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Meat Lover Pizza (Large),1.2463365848683712,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Meat Lover Pizza (Medium),0.7013731068792917,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Meat Lover Pizza (Small),-0.193924035531339,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Pepperoni Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Pepperoni Pizza (Medium),0.29265049838748197,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Pepperoni Pizza (Small),-0.11607211010432764,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Chicken Heaven Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Chicken Heaven Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Chicken Heaven Pizza (Small),-0.20365552620971542,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",BBQ Chicken Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",BBQ Chicken Pizza (Small),-0.20365552620971542,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mushroom Pizza (Large),0.7013731068792917,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mushroom Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mushroom Pizza (Small),-0.2523129796015975,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Cheese Pizza (Large),0.7013731068792917,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Cheese Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Cheese Pizza (Small),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Double Cheese Pizza (Large),0.8376139763765615,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Double Cheese Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Double Cheese Pizza (Small),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mari Special Non-Veg Pizza (Large),0.8765399390900672,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mari Special Non-Veg Pizza (Medium),0.5651322373820218,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mari Special Non-Veg Pizza (Small),0.5651322373820218,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Chicken Supreme Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Chicken Supreme Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Chicken Supreme Pizza (Small),0.020168759392942243,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Porkies Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Porkies Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Porkies Pizza (Small),0.020168759392942243,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Ham Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Ham Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Ham Pizza (Small),0.020168759392942243,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Beacon Pizza (Large),0.8376139763765615,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Beacon Pizza (Medium),0.29265049838748197,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Beacon Pizza (Small),-0.11607211010432764,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Peri Peri Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Peri Peri Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Peri Peri Pizza (Small),-0.29123894231510317,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Paneer Pizza (Large),0.8376139763765615,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Paneer Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Paneer Pizza (Small),-0.11607211010432764,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Tuna Pizza (Large),0.9738548458738314,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Tuna Pizza (Medium),0.42889136788475185,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Tuna Pizza (Small),0.020168759392942243,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Fish Tikka Pizza (Large),1.1100957153711013,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Fish Tikka Pizza (Medium),0.5651322373820218,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Fish Tikka Pizza (Small),-0.193924035531339,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mari Special Veg Pizza (Large),1.1100957153711013,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mari Special Veg Pizza (Medium),0.5651322373820218,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza","TUESDAY DAILY DELIGHTS
Offer Applicable Only On Tuesdays!",Mari Special Veg Pizza (Small),-0.193924035531339,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Buff Steam Mo:Mo,-0.6415726067366543,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Buff Fried Mo:Mo,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Buff Chilli Mo:Mo,-0.5637206813096429,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Buff Kothey Mo:Mo,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Buff Jhol Mo:Mo,-0.7544578986058208,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Chicken Steam Mo:Mo,-0.7778134762339242,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Chicken Fried Mo:Mo,-0.5637206813096429,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Chicken Chilli Mo:Mo,-0.5442576999528901,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Chicken Kothey Mo:Mo,-0.5637206813096429,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Chicken Jhol Mo:Mo,-0.5247947185961372,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Veg Steam Mo:Mo,-0.7194245321636656,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Veg Chilly Mo:Mo,-0.6610355880934071,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Veg Fried Mo:Mo,-0.68049856945016,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",MO:MO,Veg Kothey Mo:Mo,-0.68049856945016,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",CHOWMEIN,Buff Chowmein,-0.6415726067366543,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",CHOWMEIN,Chicken Chowmein,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",CHOWMEIN,Egg Chowmein,-0.68049856945016,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",CHOWMEIN,Mix Chowmein,-0.7194245321636656,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",CHOWMEIN,Veg Chowmein,-0.7194245321636656,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Chicken Drumstick,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Chicken Sausage Fried,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Pangra Chilly,-0.3496278863853617,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Pangra Fry,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Spicy Chicken,-0.193924035531339,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Spicy Wings,0.1953355916037178,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Chicken Sausage Chilly,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Crunchy Fried Chicken,0.29265049838748197,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Crunchy Fried Wings (10 pcs),1.8496890069277092,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Buffalo Hot Wings,0.0007057780361894037,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Buff Chilly,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Buff Meat Ball,-0.29123894231510317,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Buff Sausage Fried,-0.5247947185961372,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Buff Sausage Chilly,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",NON-VEG SNACKS,Sukuti Sandeko,-0.193924035531339,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Cheese Ball,0.0007057780361894037,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,French Fry,-0.5637206813096429,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Veg Tempura,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Veg Pakoda,-0.4469427931691259,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Peanuts Sandeko,-0.6221096253799014,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Paneer Chilly,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Onion Rings,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Mushroom Chilly,-0.4664057745258787,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Mushroom Fry,-0.5247947185961372,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Mustang Aloo,-0.5637206813096429,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",VEG SNACKS,Chips Chilly,-0.4664057745258787,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",KATTI ROLL,DB Egg DB Chicken Roll,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",KATTI ROLL,DB Egg Chicken Roll,-0.5247947185961372,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",KATTI ROLL,Double Chicken Roll,-0.47613726520425514,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",KATTI ROLL,Chicken Katti Roll,-0.6026466440231486,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",KATTI ROLL,Paneer Katti Roll,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",FRIED RICE,Veg Fried Rice,-0.6999615508069128,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",FRIED RICE,Chicken Fried Rice,-0.5637206813096429,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",FRIED RICE,Buff Fried Rice,-0.6415726067366543,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",FRIED RICE,Mix Fried Rice,-0.42747981181237305,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",BURGER,Veg Burger,-0.5831836626663958,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",BURGER,Chicken Burger,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",BURGER,Chicken Crunchy Burger,-0.310701923671856,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",BURGER,Chicken Spicy Burger,-0.310701923671856,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",BURGER,Ham Burger,-0.38855384909886737,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",BURGER,Beacon Burger,-0.37882235842049095,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",RAMEN,Spicy Buff Ramen Dry,0.11748366617670644,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",RAMEN,Spicy Chicken Ramen Dry,0.23426155431722348,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",RAMEN,Spicy Egg Ramen Dry,0.05909472210644792,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",RAMEN,Sausage Ramen,0.11748366617670644,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",RAMEN,Mix Ramen,0.5651322373820218,Putalisadak,-0.2762271033967728,-0.37575015499120085,1
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR RAMEN,Egg,-0.9724432898014526,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR RAMEN,Chicken Sausage,-0.9335173270879469,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR RAMEN,Buff Sausage,-0.9432488177663233,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Cheese,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Pepperoni,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Paneer,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Mushroom,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Chicken,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Ham,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
The Mari Cafe,Multi Cuisine,"Putalisadak , New Plaza",EXTRA TOPPING FOR PIZZA,Beacon,-0.8751283830176884,Putalisadak,-0.2762271033967728,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BATUKO,Veg Fuchhey Batuko,-0.42747981181237305,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BATUKO,Chicken Fuchhey Batuko,-0.310701923671856,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BATUKO,Veg with Egg Fuchhey Batuko,-0.3690908677421145,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BATUKO,Ramen Batuko,-0.13553509146108048,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,FUCHHEY BATUKO,Ramen Batuko 2x,-0.11607211010432764,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Fuchhey Fries,-0.48586875588263156,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Chicken Choila,-0.48586875588263156,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Chips Chilly,-0.5247947185961372,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Buff Chilly,-0.48586875588263156,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Chicken Chilly,-0.42747981181237305,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Peanut Sandeko,-0.68049856945016,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
Fuchhey Restaurant,Multi Cuisine,Putalisadak,STARTERS,Chicken Sandeko,-0.48586875588263156,Putalisadak,-0.6740699094745923,-0.37575015499120085,0
